n;parametro estimado;erro padrao;ic_inf;ic_sup
1000;99.9729870479298;0.017455500383165904;99.9372139885213;99.98577748923063
2000;99.98939900585545;0.016165860806626905;99.95073624032221;99.99933068930784
4000;99.99426404970755;0.007902692613389403;99.9808962525175;99.99933068930784
6000;99.99741498972263;0.002769739880694569;99.98979026585421;99.99933068930784
8000;99.9974111856791;0.0027032595760905;99.98970488853644;99.99933068930784
10000;99.9975187763612;0.002230453317075353;99.99257341038711;99.99933068930784
12000;99.9995412782078;0.0008818317032313454;99.99676887275179;99.9998715459353
14000;99.99951790881636;0.0008915755728160147;99.99672989686282;99.9998715459353
16000;99.99952091748995;0.0008872876385833554;99.99671316112293;99.9998715459353
18000;99.99950025914059;0.0008999219488379443;99.99667100784286;99.9998715459353
20000;99.99949571039222;0.0008788844693872909;99.99664156333289;99.9998715459353
22000;99.99949195356436;0.0008411827323111661;99.99661211882292;99.9998715459353
24000;99.99948674475813;0.0008454193355653776;99.99658267431292;99.9998715459353
26000;99.99946200020013;0.0008681633117485724;99.99655322980296;99.9998715459353
28000;99.99947025077934;0.000807894177751441;99.99654602623644;99.9998715459353
30000;99.99946661013287;0.0008057172759030807;99.99680794777845;99.9998715459353
32000;99.99951332350622;0.0006880719792221361;99.99721033694107;99.9998715459353
34000;99.99949763608656;0.0007014654097149168;99.9972022681412;99.9998715459353
36000;99.99949544082958;0.0007043209866503253;99.9971941993413;99.9998715459353
38000;99.99952995160557;0.0005937466507728715;99.997583233288;99.9998715459353
40000;99.99953601214979;0.0005835256254231111;99.99772372689209;99.9998715459353
42000;99.99951882264149;0.0006116042613986372;99.99754147656941;99.9998715459353
44000;99.99968477895052;0.00041703108123315887;99.99845455675508;99.9998715459353
46000;99.9998285479527;0.00024235424086555923;99.99906527258827;99.99993923787187
48000;99.9998330610805;0.0002058241434105713;99.99926978788824;99.99993923787187
50000;99.99983324232453;0.0002040892052369779;99.99924982765891;99.99993923787187
52000;99.99982518265932;0.0002260389310278979;99.99922986742963;99.99993923787187
54000;99.99982766290151;0.0002137437705488865;99.99920990720032;99.99993923787187
56000;99.9998245694932;0.00022944403060812997;99.999189946971;99.99993923787187
58000;99.99982236146927;0.00023631056418829414;99.99916998674169;99.99993923787187
60000;99.99981658287076;0.00024201316925527935;99.99915002651241;99.99993923787187
62000;99.99981867613687;0.00023109436458896543;99.99913006628307;99.99993923787187
64000;99.99981890360205;0.0002095679246907886;99.99911010605379;99.99993923787187
66000;99.99986308427731;0.00014853586857512056;99.99948727272779;99.99993923787187
68000;99.99986267647016;0.00014322945037827776;99.99947806220928;99.99993923787187
70000;99.99986000655356;0.0001477746996037718;99.99945613372029;99.99993923787187
72000;99.99986310535023;0.0001403548196301369;99.99945964117224;99.99993923787187
74000;99.99986067063615;0.00014855009834116855;99.99945043065374;99.99993923787187
76000;99.99986951822576;0.00010629417589872225;99.99970043039248;99.99993923787187
78000;99.99986833079048;0.00011074894288597881;99.99969804128628;99.99993923787187
80000;99.99986691546637;0.00011259060795663083;99.99968717339178;99.99993923787187
82000;99.99986775733365;0.00010339579157125626;99.99969326307388;99.99993923787187
84000;99.9998663507145;0.00010753863110275705;99.99969087396768;99.99993923787187
86000;99.999865995914;0.00010871896333096946;99.99968848486151;99.99993923787187
88000;99.99986445003637;0.00010764784802011062;99.9996860957553;99.99993923787187
90000;99.99989026545843;8.1984960717479e-05;99.99976109689108;99.99993923787187
92000;99.99988906488814;8.701326538387247e-05;99.99975864244058;99.99993923787187
94000;99.99988951944607;8.066920358652413e-05;99.99975136734473;99.99993923787187
96000;99.99988970563436;7.885115195126426e-05;99.99975373353966;99.99993923787187
98000;99.99988833664287;7.921400898384213e-05;99.99975127908918;99.99993923787187
100000;99.99988936020122;6.94504064133079e-05;99.99974882463871;99.99993923787187
102000;99.9998896758008;6.447607807679558e-05;99.99974728291237;99.99993923787187
104000;99.99988701964878;7.191535908791484e-05;99.99974296127544;99.99993923787187
106000;99.99988694318556;7.025331301410722e-05;99.99974420037285;99.99993923787187
108000;99.99988689690542;6.515556066262881e-05;99.99974265910306;99.99993923787187
110000;99.99988431564866;7.59012781524285e-05;99.99973416587251;99.99993923787187
112000;99.99988524866852;6.828221958020456e-05;99.99973957656357;99.99993923787187
114000;99.9998845972829;6.846306701073493e-05;99.99973803529379;99.99993923787187
116000;99.99988347288344;6.914894892386078e-05;99.99973649402405;99.99993923787187
118000;99.9998836676817;6.772140134576585e-05;99.99973495275428;99.99993923787187
120000;99.99988065558365;7.296253256669689e-05;99.99971950686769;99.99993923787187
122000;99.99988101447262;7.213937865081244e-05;99.99971657506671;99.99993923787187
