n;parametro estimado;erro padrao;ic_inf;ic_sup
1000;77.92068557779473;0.0308407200243732;77.85144900049124;77.95725063275881
2000;77.90764028902527;0.02186714533069329;77.87152513858695;77.95172392297638
4000;77.90182192902506;0.010943205162219092;77.87554677281706;77.92281486035577
6000;77.90494225557728;0.010232323321008369;77.88609463913544;77.92347140622553
8000;77.90354082647562;0.008184344360885833;77.88978399036068;77.92085119487575
10000;77.90000556555115;0.007469691588815226;77.88897326475622;77.9164377398991
12000;77.90332027649414;0.007635182419887209;77.8898640882379;77.91995283522263
14000;77.9069616456291;0.007395836350044658;77.89243982470072;77.92206767536571
16000;77.90556912790619;0.006880794591897778;77.89421436517353;77.9203935284599
18000;77.90619042738938;0.006543552514723248;77.89538357882448;77.91995009162885
20000;77.90651325759242;0.006330968141473179;77.8951187902238;77.91988370337798
22000;77.90596199206551;0.0060174283618846065;77.89559399127539;77.91895400778105
24000;77.905266133956;0.0055957871012552425;77.89594281049783;77.91700722656373
26000;77.9060748810566;0.005723342847082229;77.89628622491688;77.91859225855958
28000;77.91031074536431;0.006207249074921175;77.89950754644892;77.92083555362433
30000;77.91087858049643;0.006018766516389607;77.89988989034923;77.92083975317449
32000;77.91076033993767;0.005824098627635504;77.90034634015691;77.9207066396164
34000;77.91187481822989;0.00551240422068525;77.90156041308113;77.9208396433168
36000;77.91280934698266;0.005541046099608336;77.902223307491;77.92169803406739
38000;77.91097406019489;0.005204732472200034;77.90160772628276;77.92039305411923
40000;77.91337067332223;0.004957237726837874;77.9040816205122;77.92169433525058
42000;77.91464490610007;0.004668241064153957;77.90493717817567;77.92206767536571
44000;77.912582406577;0.004848693985072421;77.90388092760031;77.92070004799794
46000;77.91184317845209;0.004615404116894925;77.90340991530775;77.92022445100774
48000;77.91118683373192;0.0045701780917059434;77.9030600205377;77.91995010201028
50000;77.91128716569867;0.004578129256826527;77.90305372983389;77.91988328812066
52000;77.91086820680846;0.004512270102993007;77.90283235808816;77.91907978408815
54000;77.90941667922007;0.004322826696916626;77.9017037856108;77.9183453393602
56000;77.91023900138589;0.0043373238443749395;77.90204107663793;77.91864427058444
58000;77.90969934333556;0.004116364004548834;77.90192734560503;77.9177998309748
60000;77.9100532787615;0.004078251319165786;77.90200266831991;77.9183453393602
62000;77.9091459203255;0.004144922049404711;77.90170568184094;77.91699016447437
64000;77.90830616056724;0.004037093629415935;77.90123170558574;77.91606901529705
66000;77.90845537505253;0.0038824696716974736;77.90150415778955;77.91605694658436
68000;77.90832017043103;0.0038014604819481454;77.90150509436798;77.91573162454881
70000;77.90771184099523;0.003825119770625353;77.900899427148;77.91542448989087
72000;77.90829464654773;0.003730133794877728;77.90156041308113;77.9155345853496
74000;77.90764282416386;0.00363506699591573;77.90123343355182;77.91486201069796
