# Results collected after 10000 snapshots.
164.58662	0.00000
164.93393	0.00002
165.28125	0.00006
165.62856	0.00020
165.97587	0.00051
166.32318	0.00114
166.67050	0.00220
167.01781	0.00378
167.36512	0.00574
167.71243	0.00800
168.05975	0.01049
168.40706	0.01318
168.75437	0.01600
169.10168	0.01897
169.44900	0.02214
169.79631	0.02551
170.14362	0.02901
170.49093	0.03268
170.83825	0.03657
171.18556	0.04068
171.53287	0.04500
171.88018	0.04952
172.22750	0.05425
172.57481	0.05918
172.92212	0.06436
173.26943	0.06978
173.61674	0.07552
173.96406	0.08156
174.31137	0.08784
174.65868	0.09440
175.00599	0.10133
175.35331	0.10867
175.70062	0.11630
176.04793	0.12434
176.39524	0.13267
176.74256	0.14146
177.08987	0.15063
177.43718	0.16022
177.78449	0.17021
178.13181	0.18075
178.47912	0.19178
178.82643	0.20336
179.17374	0.21533
179.52106	0.22783
179.86837	0.24076
180.21568	0.25409
180.56299	0.26779
180.91030	0.28202
181.25762	0.29626
181.60493	0.31089
181.95224	0.32606
182.29955	0.34130
182.64687	0.35703
182.99418	0.37293
183.34149	0.38900
183.68880	0.40521
184.03612	0.42172
184.38343	0.43822
184.73074	0.45477
185.07805	0.47127
185.42537	0.48789
185.77268	0.50422
186.11999	0.52076
186.46730	0.53700
186.81462	0.55330
187.16193	0.56937
187.50924	0.58535
187.85655	0.60108
188.20387	0.61650
188.55118	0.63194
188.89849	0.64710
189.24580	0.66188
189.59311	0.67628
189.94043	0.69034
190.28774	0.70413
190.63505	0.71742
190.98236	0.73062
191.32968	0.74342
191.67699	0.75579
192.02430	0.76778
192.37161	0.77962
192.71893	0.79080
193.06624	0.80170
193.41355	0.81225
193.76086	0.82220
194.10818	0.83193
194.45549	0.84133
194.80280	0.85030
195.15011	0.85892
195.49743	0.86722
195.84474	0.87508
196.19205	0.88264
196.53936	0.88984
196.88668	0.89661
197.23399	0.90322
197.58130	0.90950
197.92861	0.91543
198.27592	0.92096
198.62324	0.92620
198.97055	0.93122
199.31786	0.93598
199.66517	0.94033
200.01249	0.94457
200.35980	0.94850
200.70711	0.95221
201.05442	0.95569
201.40174	0.95903
201.74905	0.96210
202.09636	0.96498
202.44367	0.96767
202.79099	0.97020
203.13830	0.97257
203.48561	0.97476
203.83292	0.97676
204.18024	0.97865
204.52755	0.98042
204.87486	0.98206
205.22217	0.98354
205.56948	0.98494
205.91680	0.98622
206.26411	0.98742
206.61142	0.98854
206.95873	0.98954
207.30605	0.99050
207.65336	0.99139
208.00067	0.99216
208.34798	0.99286
208.69530	0.99353
209.04261	0.99417
209.38992	0.99472
209.73723	0.99522
210.08455	0.99566
210.43186	0.99608
210.77917	0.99647
211.12648	0.99681
211.47380	0.99714
211.82111	0.99741
212.16842	0.99768
212.51573	0.99791
212.86305	0.99812
213.21036	0.99832
213.55767	0.99849
213.90498	0.99866
214.25229	0.99881
214.59961	0.99894
214.94692	0.99906
215.29423	0.99915
215.64154	0.99925
215.98886	0.99933
216.33617	0.99940
216.68348	0.99947
217.03079	0.99952
217.37811	0.99958
217.72542	0.99963
218.07273	0.99967
218.42004	0.99971
218.76736	0.99975
219.11467	0.99978
219.46198	0.99980
219.80929	0.99982
220.15661	0.99984
220.50392	0.99986
220.85123	0.99988
221.19854	0.99989
221.54585	0.99990
221.89317	0.99992
222.24048	0.99993
222.58779	0.99994
222.93510	0.99995
223.28242	0.99995
223.62973	0.99996
223.97704	0.99997
224.32435	0.99997
224.67167	0.99997
225.01898	0.99998
225.36629	0.99998
225.71360	0.99998
226.06092	0.99999
226.40823	0.99999
226.75554	0.99999
227.10285	0.99999
227.45017	1.00000
227.79748	1.00000
228.14479	1.00000
228.49210	1.00000
228.83942	1.00000
229.18673	1.00000
229.53404	1.00000
229.88135	1.00000
230.22866	1.00000
230.57598	1.00000
230.92329	1.00000
231.27060	1.00000
231.61791	1.00000
231.96523	1.00000
232.31254	1.00000
232.65985	1.00000
233.00716	1.00000
233.35448	1.00000
233.70179	1.00000
