# Results collected after 10000 snapshots.
-13.87980	0.00000
-13.36227	0.00000
-12.84474	0.00000
-12.32721	0.00000
-11.80968	0.00000
-11.29215	0.00000
-10.77462	0.00000
-10.25709	0.00000
-9.73956	0.00000
-9.22203	0.00000
-8.70450	0.00000
-8.18697	0.00000
-7.66943	0.00000
-7.15190	0.00001
-6.63437	0.00001
-6.11684	0.00001
-5.59931	0.00001
-5.08178	0.00001
-4.56425	0.00002
-4.04672	0.00002
-3.52919	0.00003
-3.01166	0.00003
-2.49413	0.00004
-1.97660	0.00006
-1.45907	0.00007
-0.94154	0.00009
-0.42401	0.00011
0.09353	0.00014
0.61106	0.00017
1.12859	0.00020
1.64612	0.00025
2.16365	0.00030
2.68118	0.00036
3.19871	0.00044
3.71624	0.00052
4.23377	0.00063
4.75130	0.00076
5.26883	0.00090
5.78636	0.00108
6.30389	0.00128
6.82142	0.00151
7.33896	0.00178
7.85649	0.00210
8.37402	0.00247
8.89155	0.00288
9.40908	0.00336
9.92661	0.00389
10.44414	0.00451
10.96167	0.00519
11.47920	0.00597
11.99673	0.00686
12.51426	0.00784
13.03179	0.00895
13.54932	0.01017
14.06685	0.01154
14.58438	0.01304
15.10192	0.01468
15.61945	0.01649
16.13698	0.01851
16.65451	0.02071
17.17204	0.02310
17.68957	0.02567
18.20710	0.02841
18.72463	0.03142
19.24216	0.03467
19.75969	0.03815
20.27722	0.04184
20.79475	0.04580
21.31228	0.04995
21.82981	0.05437
22.34734	0.05905
22.86488	0.06396
23.38241	0.06910
23.89994	0.07449
24.41747	0.08008
24.93500	0.08588
25.45253	0.09192
25.97006	0.09820
26.48759	0.10458
27.00512	0.11117
27.52265	0.11792
28.04018	0.12478
28.55771	0.13173
29.07524	0.13882
29.59277	0.14603
30.11031	0.15320
30.62784	0.16053
31.14537	0.16786
31.66290	0.17520
32.18043	0.18250
32.69796	0.18971
33.21549	0.19684
33.73302	0.20395
34.25055	0.21090
34.76808	0.21781
35.28561	0.22458
35.80314	0.23119
36.32067	0.23762
36.83820	0.24399
37.35573	0.25022
37.87327	0.25624
38.39080	0.26213
38.90833	0.26789
39.42586	0.27347
39.94339	0.27899
40.46092	0.28445
40.97845	0.28988
41.49598	0.29534
42.01351	0.30080
42.53104	0.30641
43.04857	0.31224
43.56610	0.31824
44.08363	0.32469
44.60116	0.33147
45.11869	0.33879
45.63623	0.34665
46.15376	0.35518
46.67129	0.36450
47.18882	0.37454
47.70635	0.38551
48.22388	0.39734
48.74141	0.41015
49.25894	0.42384
49.77647	0.43851
50.29400	0.45413
50.81153	0.47065
51.32906	0.48799
51.84659	0.50601
52.36412	0.52490
52.88166	0.54434
53.39919	0.56436
53.91672	0.58453
54.43425	0.60505
54.95178	0.62575
55.46931	0.64645
55.98684	0.66699
56.50437	0.68741
57.02190	0.70755
57.53943	0.72718
58.05696	0.74631
58.57449	0.76489
59.09202	0.78268
59.60955	0.79979
60.12708	0.81617
60.64462	0.83166
61.16215	0.84632
61.67968	0.86006
62.19721	0.87305
62.71474	0.88511
63.23227	0.89636
63.74980	0.90677
64.26733	0.91638
64.78486	0.92526
65.30239	0.93333
65.81992	0.94074
66.33745	0.94753
66.85498	0.95368
67.37251	0.95926
67.89004	0.96422
68.40758	0.96868
68.92511	0.97274
69.44264	0.97639
69.96017	0.97965
70.47770	0.98254
70.99523	0.98508
71.51276	0.98737
72.03029	0.98932
72.54782	0.99104
73.06535	0.99256
73.58288	0.99384
74.10041	0.99494
74.61794	0.99587
75.13547	0.99669
75.65301	0.99735
76.17054	0.99790
76.68807	0.99835
77.20560	0.99871
77.72313	0.99901
78.24066	0.99925
78.75819	0.99944
79.27572	0.99959
79.79325	0.99970
80.31078	0.99978
80.82831	0.99984
81.34584	0.99989
81.86337	0.99992
82.38090	0.99994
82.89843	0.99996
83.41597	0.99998
83.93350	0.99998
84.45103	0.99999
84.96856	0.99999
85.48609	1.00000
86.00362	1.00000
86.52115	1.00000
87.03868	1.00000
87.55621	1.00000
88.07374	1.00000
88.59127	1.00000
89.10880	1.00000
