# Results collected after 10000 snapshots.
-82.11873	0.00010
-81.82953	0.00020
-81.54034	0.00030
-81.25114	0.00070
-80.96194	0.00080
-80.67274	0.00120
-80.38354	0.00180
-80.09435	0.00240
-79.80515	0.00300
-79.51595	0.00370
-79.22675	0.00480
-78.93755	0.00540
-78.64836	0.00680
-78.35916	0.00830
-78.06996	0.01010
-77.78076	0.01160
-77.49156	0.01360
-77.20236	0.01590
-76.91317	0.01860
-76.62397	0.02140
-76.33477	0.02500
-76.04557	0.02950
-75.75637	0.03440
-75.46718	0.03970
-75.17798	0.04710
-74.88878	0.05480
-74.59958	0.06210
-74.31038	0.06970
-74.02119	0.07820
-73.73199	0.08600
-73.44279	0.09600
-73.15359	0.10730
-72.86439	0.11690
-72.57519	0.12740
-72.28600	0.13900
-71.99680	0.14950
-71.70760	0.16190
-71.41840	0.17440
-71.12920	0.18710
-70.84001	0.20150
-70.55081	0.21620
-70.26161	0.22960
-69.97241	0.24460
-69.68321	0.25850
-69.39401	0.27230
-69.10482	0.28650
-68.81562	0.30100
-68.52642	0.31530
-68.23722	0.33000
-67.94802	0.34620
-67.65883	0.36200
-67.36963	0.37730
-67.08043	0.39090
-66.79123	0.40650
-66.50203	0.42130
-66.21284	0.43540
-65.92364	0.45030
-65.63444	0.46440
-65.34524	0.47850
-65.05604	0.49440
-64.76684	0.50780
-64.47765	0.52230
-64.18845	0.53680
-63.89925	0.54940
-63.61005	0.56370
-63.32085	0.57780
-63.03166	0.59110
-62.74246	0.60610
-62.45326	0.61700
-62.16406	0.62970
-61.87486	0.64350
-61.58567	0.65690
-61.29647	0.66800
-61.00727	0.67940
-60.71807	0.69200
-60.42887	0.70550
-60.13967	0.71660
-59.85048	0.72700
-59.56128	0.73930
-59.27208	0.75150
-58.98288	0.76310
-58.69368	0.77470
-58.40449	0.78670
-58.11529	0.79710
-57.82609	0.80690
-57.53689	0.81710
-57.24769	0.82500
-56.95849	0.83400
-56.66930	0.84280
-56.38010	0.85030
-56.09090	0.85730
-55.80170	0.86410
-55.51250	0.87090
-55.22331	0.87720
-54.93411	0.88420
-54.64491	0.89040
-54.35571	0.89600
-54.06651	0.90010
-53.77732	0.90610
-53.48812	0.91060
-53.19892	0.91490
-52.90972	0.91880
-52.62052	0.92240
-52.33132	0.92560
-52.04213	0.92920
-51.75293	0.93310
-51.46373	0.93690
-51.17453	0.93990
-50.88533	0.94340
-50.59614	0.94560
-50.30694	0.94750
-50.01774	0.94920
-49.72854	0.95110
-49.43934	0.95410
-49.15015	0.95620
-48.86095	0.95830
-48.57175	0.96110
-48.28255	0.96280
-47.99335	0.96450
-47.70415	0.96620
-47.41496	0.96780
-47.12576	0.96880
-46.83656	0.97020
-46.54736	0.97120
-46.25816	0.97250
-45.96897	0.97440
-45.67977	0.97590
-45.39057	0.97710
-45.10137	0.97830
-44.81217	0.97920
-44.52297	0.98100
-44.23378	0.98220
-43.94458	0.98310
-43.65538	0.98410
-43.36618	0.98500
-43.07698	0.98570
-42.78779	0.98630
-42.49859	0.98670
-42.20939	0.98750
-41.92019	0.98830
-41.63099	0.98880
-41.34180	0.98960
-41.05260	0.99070
-40.76340	0.99120
-40.47420	0.99180
-40.18500	0.99240
-39.89580	0.99260
-39.60661	0.99320
-39.31741	0.99360
-39.02821	0.99410
-38.73901	0.99430
-38.44981	0.99460
-38.16062	0.99460
-37.87142	0.99470
-37.58222	0.99490
-37.29302	0.99490
-37.00382	0.99500
-36.71463	0.99540
-36.42543	0.99580
-36.13623	0.99610
-35.84703	0.99630
-35.55783	0.99660
-35.26863	0.99660
-34.97944	0.99670
-34.69024	0.99680
-34.40104	0.99690
-34.11184	0.99710
-33.82264	0.99720
-33.53345	0.99760
-33.24425	0.99780
-32.95505	0.99810
-32.66585	0.99810
-32.37665	0.99840
-32.08745	0.99840
-31.79826	0.99840
-31.50906	0.99870
-31.21986	0.99870
-30.93066	0.99870
-30.64146	0.99880
-30.35227	0.99880
-30.06307	0.99890
-29.77387	0.99910
-29.48467	0.99910
-29.19547	0.99910
-28.90628	0.99930
-28.61708	0.99930
-28.32788	0.99930
-28.03868	0.99930
-27.74948	0.99950
-27.46028	0.99950
-27.17109	0.99960
-26.88189	0.99970
-26.59269	0.99970
-26.30349	0.99980
-26.01429	0.99980
-25.72510	0.99980
-25.43590	0.99990
-25.14670	0.99990
-24.85750	0.99990
-24.56830	1.00000
