# Results collected after 10000 snapshots.
-184.27770	0.00000
-183.26667	0.00000
-182.25563	0.00000
-181.24459	0.00000
-180.23356	0.00000
-179.22252	0.00000
-178.21149	0.00000
-177.20045	0.00000
-176.18941	0.00000
-175.17838	0.00000
-174.16734	0.00000
-173.15630	0.00000
-172.14527	0.00000
-171.13423	0.00000
-170.12320	0.00000
-169.11216	0.00000
-168.10112	0.00000
-167.09009	0.00000
-166.07905	0.00000
-165.06801	0.00000
-164.05698	0.00000
-163.04594	0.00000
-162.03491	0.00000
-161.02387	0.00000
-160.01283	0.00000
-159.00180	0.00000
-157.99076	0.00000
-156.97972	0.00000
-155.96869	0.00000
-154.95765	0.00000
-153.94662	0.00000
-152.93558	0.00000
-151.92454	0.00000
-150.91351	0.00000
-149.90247	0.00000
-148.89143	0.00000
-147.88040	0.00000
-146.86936	0.00000
-145.85833	0.00000
-144.84729	0.00000
-143.83625	0.00000
-142.82522	0.00000
-141.81418	0.00000
-140.80314	0.00000
-139.79211	0.00000
-138.78107	0.00001
-137.77004	0.00001
-136.75900	0.00001
-135.74796	0.00001
-134.73693	0.00001
-133.72589	0.00001
-132.71485	0.00001
-131.70382	0.00001
-130.69278	0.00001
-129.68175	0.00001
-128.67071	0.00002
-127.65967	0.00002
-126.64864	0.00002
-125.63760	0.00002
-124.62656	0.00002
-123.61553	0.00003
-122.60449	0.00003
-121.59346	0.00003
-120.58242	0.00004
-119.57138	0.00004
-118.56035	0.00004
-117.54931	0.00005
-116.53827	0.00005
-115.52724	0.00006
-114.51620	0.00006
-113.50517	0.00007
-112.49413	0.00008
-111.48309	0.00008
-110.47206	0.00010
-109.46102	0.00011
-108.44998	0.00012
-107.43895	0.00013
-106.42791	0.00015
-105.41688	0.00016
-104.40584	0.00018
-103.39480	0.00020
-102.38377	0.00023
-101.37273	0.00025
-100.36169	0.00028
-99.35066	0.00031
-98.33962	0.00035
-97.32859	0.00039
-96.31755	0.00043
-95.30651	0.00048
-94.29548	0.00053
-93.28444	0.00059
-92.27340	0.00066
-91.26237	0.00073
-90.25133	0.00082
-89.24030	0.00091
-88.22926	0.00101
-87.21822	0.00112
-86.20719	0.00124
-85.19615	0.00138
-84.18511	0.00154
-83.17408	0.00171
-82.16304	0.00190
-81.15201	0.00210
-80.14097	0.00234
-79.12993	0.00259
-78.11890	0.00287
-77.10786	0.00318
-76.09682	0.00351
-75.08579	0.00390
-74.07475	0.00433
-73.06372	0.00480
-72.05268	0.00532
-71.04164	0.00588
-70.03061	0.00651
-69.01957	0.00720
-68.00853	0.00796
-66.99750	0.00881
-65.98646	0.00976
-64.97543	0.01078
-63.96439	0.01190
-62.95335	0.01315
-61.94232	0.01454
-60.93128	0.01604
-59.92024	0.01767
-58.90921	0.01950
-57.89817	0.02151
-56.88714	0.02376
-55.87610	0.02623
-54.86506	0.02892
-53.85403	0.03188
-52.84299	0.03512
-51.83195	0.03870
-50.82092	0.04260
-49.80988	0.04688
-48.79884	0.05157
-47.78781	0.05671
-46.77677	0.06238
-45.76574	0.06855
-44.75470	0.07529
-43.74366	0.08261
-42.73263	0.09066
-41.72159	0.09934
-40.71055	0.10889
-39.69952	0.11927
-38.68848	0.13050
-37.67745	0.14257
-36.66641	0.15546
-35.65537	0.16936
-34.64434	0.18418
-33.63330	0.19979
-32.62226	0.21573
-31.61123	0.23276
-30.60019	0.25092
-29.58916	0.27005
-28.57812	0.29023
-27.56708	0.31179
-26.55605	0.33481
-25.54501	0.35975
-24.53397	0.38658
-23.52294	0.41578
-22.51190	0.44756
-21.50087	0.48069
-20.48983	0.51251
-19.47879	0.54305
-18.46776	0.57465
-17.45672	0.60753
-16.44568	0.63625
-15.43465	0.66365
-14.42361	0.69096
-13.41258	0.71798
-12.40154	0.74461
-11.39050	0.77062
-10.37947	0.79587
-9.36843	0.82010
-8.35739	0.84317
-7.34636	0.86501
-6.33532	0.88552
-5.32429	0.90450
-4.31325	0.92101
-3.30221	0.93123
-2.29118	0.93963
-1.28014	0.94687
-0.26910	0.95257
0.74193	0.95712
1.75297	0.96158
2.76400	0.96597
3.77504	0.97037
4.78608	0.97472
5.79711	0.97908
6.80815	0.98321
7.81919	0.98729
8.83022	0.99121
9.84126	0.99501
10.85229	0.99830
11.86333	0.99991
12.87437	0.99996
13.88540	0.99998
14.89644	1.00000
15.90748	1.00000
16.91851	1.00000
