n;parametro estimado;erro padrao;ic_inf;ic_sup
1000;38.28033461263979;0.4974740377794979;37.38390847821637;38.816709851890025
2000;38.55168108088369;0.3189334225819396;37.65140099648095;38.911541529826096
4000;39.00624049379519;0.4046846852053249;38.55796462341449;40.18797848791992
6000;39.84544271487736;0.5634379031830911;38.91227610139831;40.75454392567516
8000;40.21629370810577;0.2636349823783856;39.654736995656826;40.7545604536825
10000;40.100806442545135;0.2223641105525231;39.654832862764046;40.4107704660496
12000;40.03548735162039;0.22891351161289175;39.65320793179277;40.4107704660496
14000;40.11610427467083;0.2135072739840608;39.65483286276422;40.44194626579768
16000;40.01566292715717;0.21590584038649452;39.49087192206933;40.4107704660496
18000;40.008681336932256;0.2080375468686589;39.653209460856644;40.40865412066685
20000;40.0054420642316;0.1689875735548982;39.654871068982175;40.29995004198232
22000;39.952077684958894;0.16392014806448071;39.65322186008286;40.27625365383813
24000;39.929269815779016;0.15360105591175255;39.654736995656826;40.22258944132373
26000;39.974579448247106;0.146587087360445;39.70624364331981;40.299923386837115
28000;39.9751646455155;0.13289815018979262;39.752874017798135;40.27625365383813
30000;39.95978590846536;0.11720730008882865;39.752874017798135;40.22110857343952
32000;39.94782291386285;0.11210834757118056;39.750606350971545;40.18797848791992
34000;39.99264841557036;0.12058575398749152;39.77465995605042;40.276280308983324
36000;39.96830912613894;0.12190772633239925;39.750606350971545;40.22118738825322
38000;39.932494689644656;0.11488266752393984;39.746801888828905;40.18797848791992
40000;39.9177664636936;0.1125272347139082;39.750606350971545;40.10840946215779
42000;39.918205849858715;0.11585167583981533;39.746801832625884;40.10841029040993
44000;39.9510425060144;0.11873135120432288;39.75815888563518;40.22110857343952
46000;39.9571360411928;0.11926906593959813;39.75816323221979;40.221163694826714
48000;40.035094177562776;0.1275227037768121;39.78789783157027;40.29995004198232
50000;40.01845711422675;0.1250563079117873;39.78105684287365;40.299923386837115
52000;40.01324609974859;0.1185080001614061;39.781056665049206;40.27622996041161
54000;40.068590765370786;0.11436697274332043;39.83528028636922;40.298835805583074
56000;40.04523508783183;0.10931394764181072;39.805443068215745;40.276252566256865
58000;40.06086910890207;0.10724237055859473;39.84296879350849;40.29851221151967
60000;40.074298355300506;0.1125039760431476;39.84301668023604;40.299923386837115
62000;40.0939744532439;0.11227933439265828;39.90523395089404;40.30266997875406
64000;40.066791106944564;0.10838987443750477;39.8908698662692;40.29883689316434
66000;40.06435465867165;0.10273900013388212;39.8908698662692;40.298835805583074
68000;40.07457185399824;0.10529205019000693;39.905200916356634;40.298510730198224
70000;40.08465627100161;0.10355015638872543;39.912755397127704;40.29851105527362
72000;40.07239255508889;0.10282647586585304;39.905208281975405;40.284952588590045
74000;40.074082060652316;0.10262625685612004;39.90520847083743;40.28049490142067
76000;40.07182979439597;0.10491749210236387;39.890877420749995;40.28493901687668
78000;40.0690998648028;0.10017727058871573;39.890891310747364;40.2804813297073
80000;40.095446498492215;0.09861201594832213;39.938239428059184;40.284952588590045
82000;40.08625518195529;0.09808935471869742;39.927001548211216;40.2804813297073
84000;40.07734674921731;0.09418920062077137;39.93823545365571;40.28047686755797
86000;40.06623715744631;0.09201476099286668;39.927001548211216;40.26527508402411
88000;40.09822592231546;0.09954089939329104;39.942214118628335;40.29851105527362
90000;40.088248293528906;0.09947971651276287;39.93823545365571;40.284952588590045
92000;40.067132973951246;0.09723504650375173;39.90520847083743;40.27623900876095
94000;40.078654420603684;0.09880508704945087;39.91278087718433;40.28049490142067
96000;40.07136656179592;0.09802498539566633;39.91276964327884;40.2804813297073
98000;40.061695768456396;0.0943511545642074;39.91276964327884;40.27623420731877
100000;40.07501888757214;0.09360043277111536;39.938239428059184;40.2804813297073
102000;40.07435869125403;0.09374488360110132;39.93823942805924;40.28493901687668
104000;40.07064136733831;0.09080892660045936;39.93513572805767;40.27625227649823
106000;40.08273599870384;0.0916715326847251;39.9422141186284;40.28493901687668
108000;40.102145569991826;0.09609695352421108;39.955664889953496;40.298836893164356
110000;40.092075191441076;0.09507327867434258;39.94647136332026;40.298510730198224
112000;40.09329648327704;0.09526437960398364;39.94648055684705;40.29851105527362
114000;40.092202213979064;0.09606294214483424;39.94647136332026;40.298835805583074
116000;40.09670902802275;0.09483577065675357;39.949661716041774;40.298835805583074
118000;40.09689279791328;0.09557053028030817;39.94647455367304;40.298836893164356
120000;40.0967306011926;0.09561077939981252;39.94647136332026;40.298836893164356
122000;40.090154024438256;0.09478348499926126;39.942209857122116;40.29851105527362
124000;40.0814754948222;0.0932152595961714;39.938756846014535;40.298510730198224
126000;40.08124696506465;0.09416698120488294;39.938756846014535;40.298510730198224
128000;40.075981915806715;0.08996606202124134;39.93876456053198;40.28493901687668
