n;parametro estimado;erro padrao;ic_inf;ic_sup
1000;34.67840019889867;0.23429386182470174;34.30519851334029;35.11533778825355
2000;34.99897747952208;0.1643057871916684;34.662743675551;35.355438788976066
4000;34.75728663636884;0.11736621616452662;34.53704163819174;34.98292975538262
6000;34.767299057907394;0.10228011726961572;34.57231674047499;34.96610498196831
8000;34.75407991079338;0.07399847699808977;34.612824386761496;34.91161032565255
10000;34.77051160606092;0.0676667497954836;34.627549412879766;34.91161032565255
12000;34.78102440792819;0.06039070238419726;34.650020356556745;34.903737234421655
14000;34.789288056479414;0.05406154672204494;34.68038730546381;34.89319436433297
16000;34.74292147974575;0.04956356949364895;34.637020026926656;34.83598607922518
18000;34.76038472834681;0.043438609065909;34.66186985510785;34.842307255282684
20000;34.76186634910587;0.04042437384249359;34.675334948865036;34.83864858125826
22000;34.76277027925722;0.03704889512903118;34.68611239624959;34.836090533958924
24000;34.75539868172334;0.03498665350729315;34.684956369733385;34.826554912821656
26000;34.73422901530035;0.03310617596256673;34.65816224033146;34.798172053316044
28000;34.722048785734295;0.03372592745440185;34.64603194960192;34.78401160712439
30000;34.725853096657254;0.03180436992438316;34.65552119055342;34.78780383515963
32000;34.72944918614668;0.03118756822869389;34.656445708362945;34.7897680023633
34000;34.73291907105797;0.030428805693102943;34.66472296461726;34.7914016221606
36000;34.730267008877675;0.030735511306253342;34.66045711286486;34.78987802684391
38000;34.73570957419539;0.02919919399143113;34.671115929307426;34.792043623701645
40000;34.72650010060069;0.029176485821056287;34.66152480128841;34.780344384969744
42000;34.71673930354813;0.030609240097143744;34.64953810436765;34.77097542511798
44000;34.72209058162371;0.029098344627569106;34.65827356850158;34.77380078848437
46000;34.71615424242566;0.029788547722587037;34.651665740779364;34.76751982676647
48000;34.713733949973005;0.028758165708500236;34.65265472260978;34.76327118618165
50000;34.708728005251984;0.029506557386460207;34.64768822336865;34.75901053567653
52000;34.706626165723236;0.028859870133928475;34.64701788057158;34.753448117696706
54000;34.71396597059958;0.027466523512573414;34.65543140949071;34.76059437890488
56000;34.71552949623153;0.026287310688362632;34.658270785297326;34.76163338292227
58000;34.71268072614019;0.026669335689392202;34.654844066917555;34.757734634155895
60000;34.71811194392468;0.025531922850195614;34.66273369336149;34.76259260984747
62000;34.72336068159589;0.023988283588617054;34.67235616842845;34.76697714227702
64000;34.7238933473046;0.02328352777320649;34.673234360363104;34.76568976382649
66000;34.7256538623977;0.022569886231142932;34.67769460008425;34.76565489940445
68000;34.72296809705381;0.023321259324946417;34.6731997363139;34.76461408000626
70000;34.72443508080934;0.0229480753639213;34.675334948865036;34.765037630756986
72000;34.72506094907631;0.02213323073623907;34.67647569662287;34.7643402637323
74000;34.72901145112075;0.021704574550522403;34.68157894420046;34.771932756709234
76000;34.73099028843242;0.02131473038782487;34.68266893792132;34.772389711268694
78000;34.72803289290267;0.0218052317864926;34.6805388380618;34.76587057097158
80000;34.724577501932025;0.021720696979342258;34.6788946156859;34.76323157968257
82000;34.72523187825885;0.021314301011694597;34.67971093559352;34.76316849349171
84000;34.725275307457856;0.02143839035935345;34.67880192307681;34.76316159675398
86000;34.729564924101226;0.020187123560366074;34.68444090302679;34.76733702277253
88000;34.73003554046308;0.019708077185049227;34.685044461270515;34.765868278437146
90000;34.73073797881149;0.019851307601628645;34.685396990421005;34.768988974184445
92000;34.731909018134125;0.018697078195380083;34.69097844405293;34.76722956014175
94000;34.731836152233925;0.018976856115855985;34.690170480815354;34.76898200339085
96000;34.73092716861743;0.018925808195736884;34.688259990429216;34.76629257941677
98000;34.728245125627815;0.019092208526292096;34.68491415861389;34.76298722347711
100000;34.728233394707914;0.01882061451773297;34.68683996916688;34.76263838984521
102000;34.72397889546756;0.0190035468039796;34.68233066841396;34.75798492194223
104000;34.725051035533106;0.018488764487020738;34.68485315360489;34.75889297357962
106000;34.72497808046022;0.018263610018645675;34.684889651148474;34.75798476448327
108000;34.72434272615089;0.018494377551099585;34.683868364680556;34.757985069837204
110000;34.72028280769422;0.018930613698562457;34.679924801581244;34.75306571972107
112000;34.719988805058065;0.0188660217242597;34.680203139342915;34.75306565289732
114000;34.717127582810946;0.01881547545186297;34.67757348463887;34.7506960461415
116000;34.716262570317284;0.01884484375030745;34.67709393932903;34.749852323258736
118000;34.71441300133589;0.01886407759337733;34.674914627044394;34.748384037468114
120000;34.7145901229838;0.018663021419682686;34.67533972491347;34.748510825341185
122000;34.71300048852317;0.018145523524056326;34.67450107193972;34.74593112660331
124000;34.709760055438274;0.01838472144498645;34.67234070141509;34.742989876439516
126000;34.71011215987157;0.01821981077523713;34.672424892707355;34.74250071304625
128000;34.711756435905535;0.017971350314635842;34.67491176065001;34.74337958878555
130000;34.71170812455994;0.017732640433658384;34.674940424593856;34.74324141459602
132000;34.71134518370995;0.01756079188692841;34.6744554398608;34.742884197277924
134000;34.714130137156424;0.017075504022162468;34.67993402781702;34.7444945290703
136000;34.71433115375915;0.017059521827088475;34.6799280943507;34.744051562094995
138000;34.71441967496297;0.016946157629895917;34.680017720435146;34.74555853257299
140000;34.71720776053858;0.016432347414204875;34.68349599484573;34.747823942326704
142000;34.717591011295106;0.016554411799935994;34.682670317270514;34.748282339284536
144000;34.715722666806606;0.01649804020989247;34.68124451873188;34.745532249478394
146000;34.716094258227855;0.016061720030664715;34.68235978692629;34.74379382532998
148000;34.71725297601686;0.016097978276686527;34.682732854512885;34.74639045452013
150000;34.71738618721928;0.015954071603457756;34.68428952645205;34.74609260584674
152000;34.717578529909076;0.015877097731086056;34.68428101187328;34.746385717603204
154000;34.719122655743014;0.01573483094809041;34.686177093777104;34.74806308688828
156000;34.71996969995197;0.015580620287784569;34.68715244991447;34.748652527489845
158000;34.71848553695892;0.01571062650891679;34.68572467048198;34.7480116373205
160000;34.72152076695454;0.015561206170423437;34.68923572434751;34.750273697026074
162000;34.721838274523094;0.015427203058804729;34.69094835340245;34.75008779783609
164000;34.72238118639254;0.015231488566449463;34.69102752019676;34.750335962171256
166000;34.72205501715869;0.015204655508144753;34.691033163636185;34.750335962171256
168000;34.7221490965529;0.015150921070786328;34.69119354826964;34.750068602605
170000;34.72002692519263;0.015243419834824634;34.689003171196845;34.748534869051554
172000;34.71679354173431;0.015337147854291184;34.68505590347724;34.745407885609524
174000;34.712969587877694;0.015468372567732838;34.68172165749116;34.74222171565197
176000;34.71695196616943;0.015010232084594118;34.685915651697286;34.74387715187941
178000;34.71607485441667;0.01513125542642556;34.685182381199304;34.74337955928915
180000;34.71268755964993;0.015375971185878112;34.68066316305275;34.741277999127654
182000;34.715903132417466;0.014950428536233174;34.68541876446213;34.74337986539986
184000;34.71469234045265;0.014971092812563619;34.684441926161234;34.743021277848946
186000;34.71638070274598;0.01476475153703064;34.68690930121193;34.74351052007723
188000;34.71550243859681;0.014753415328396347;34.685396990421005;34.74315266055928
190000;34.71540187030796;0.014705490204445237;34.68544761957051;34.74304261459291
192000;34.71515428977702;0.014521647621286075;34.6853945710831;34.742582076617644
194000;34.716406463395174;0.014631612272196762;34.686972871699595;34.74337983590346
196000;34.714027870859645;0.014768675434646288;34.68481025456416;34.741304775104254
198000;34.71285842765809;0.014541228895696331;34.683566416221325;34.740123087444246
200000;34.71172866347384;0.01450114679259774;34.682552976064265;34.739319209038854
202000;34.712811935758836;0.01452964427015815;34.683736005363365;34.740122520148056
204000;34.71198929150123;0.014604710866802841;34.68280102062717;34.739650618151764
206000;34.708930372928336;0.014642906676784731;34.68023773670535;34.73617672169347
208000;34.708149441825164;0.014688158410425716;34.68012875127344;34.73575722128174
210000;34.71123705243455;0.014348118903348254;34.68194830441382;34.738803109708016
212000;34.71025000422516;0.01422370197782298;34.681333093371165;34.73671298607774
214000;34.71084032426889;0.014424462024904069;34.681402206702984;34.73790363876581
216000;34.7109202165134;0.014280444381936009;34.68172134583548;34.73724111297195
218000;34.71312295898001;0.014153464446448834;34.68481025456416;34.740084496259
220000;34.712580454709766;0.014128406001695768;34.68425489248269;34.73933479405219
222000;34.713557915271146;0.014007371538314918;34.68513872538565;34.74003053609424
224000;34.71386275280826;0.014062012318775154;34.68539692993756;34.74040209651829
226000;34.71317085362406;0.013824945188399869;34.6857019640045;34.73935236905735
228000;34.71311008645536;0.013692671462387096;34.68572467048198;34.739192028141076
230000;34.71248075378799;0.013434012170131572;34.68515894076787;34.73786229372921
232000;34.71192380781836;0.013429802651498709;34.68505952327505;34.737861320580485
234000;34.712485918610156;0.013313592971925423;34.68544635384177;34.73787788883301
236000;34.71157504001328;0.013391305469880566;34.684888971254665;34.736741407577085
238000;34.71218071510174;0.01319091052370242;34.68516589720518;34.73725039150605
240000;34.71179902464739;0.013192325039311992;34.685162223247126;34.73667885745475
242000;34.712380508690075;0.013128181460236771;34.6858813099046;34.737343049502584
244000;34.7127670697747;0.013010647677371416;34.686977585920346;34.73786229372921
246000;34.71444775571807;0.012862497134530778;34.689010075528714;34.73937868118525
248000;34.71696664015652;0.012787963256668936;34.69102812841113;34.74148918627864
250000;34.717515557171694;0.012601757776905158;34.6922230317746;34.741590472682674
252000;34.718309612413755;0.012528564214857551;34.69253329271867;34.74230374582835
254000;34.718062994302265;0.01251604285849488;34.692357777982586;34.741961105553905
256000;34.718049301611074;0.012697461194588451;34.692248066531526;34.74222935823581
512000;34.723117997641786;0.008987946896765344;34.705029440421576;34.74073748361044
1000000;34.72238474177033;0.006758295701661497;34.70922059477381;34.73451906320445
