n;parametro estimado;erro padrao;ic_inf;ic_sup
1000;92.62060847500778;1.4812545206930499;90.49392441494228;94.71964246908811
2000;95.3059584251697;1.208250214236091;92.88161910524137;97.8981649772404
4000;95.54185783502881;0.6071093315395532;94.31294526487589;97.52177926775124
6000;95.4982781096895;0.5687756916718443;94.3119475296752;97.08667188458536
8000;95.50660700486074;0.5913426108796844;94.31213591794095;96.77664709816955
10000;95.50798862538063;0.6133187855702277;94.22135923991364;96.77664709816949
12000;95.59562779477817;0.5573287075830354;94.5327500908194;96.8454493224666
14000;95.89410717152391;0.5406520271982441;94.82777156792557;96.84569054502921
16000;95.76100337376921;0.4212193151633616;95.17770924034237;96.77657822707408
18000;95.8745841021978;0.4388257097646782;95.17788048347525;96.77663217439701
20000;95.86483664062528;0.4495938368550765;95.17770924034237;96.66549193876388
22000;95.88255515555718;0.3860405173970642;95.22442201886963;96.65764463590348
24000;95.94135784010422;0.3605205675882625;95.34895237318705;96.57764329755751
26000;95.98438889890187;0.32030354065730776;95.36561293417232;96.51490397623137
28000;95.85974062105002;0.32556110991847165;95.30968272972108;96.50608934196498
30000;95.75415421136795;0.3210355583492294;95.22437745581566;96.39136375211667
32000;95.63549168127831;0.32504349064474103;94.93587038969008;96.29921769124596
34000;95.6354614697832;0.3367084088031868;94.93565120413396;96.2993097224721
36000;95.68054947254026;0.33303417092657434;94.9359226372652;96.2993097224721
38000;95.67642826163137;0.3321406821370035;94.93600686924607;96.29921769124596
40000;95.89111005787485;0.3256015004355873;95.2977777965468;96.4797721413748
42000;95.84072238074913;0.33309475799295646;95.26515228379537;96.44876800819713
44000;96.0346168949849;0.32780078555358727;95.3491321863772;96.51490397623137
46000;95.97427153961537;0.31867090778084967;95.30976590562169;96.50608934196498
48000;95.9266817013731;0.32910153265209796;95.29773950864428;96.4797721413748
50000;95.87491763995016;0.3316907873438795;95.2651196759177;96.39136375211667
52000;95.82340582789763;0.33802322589109934;95.22433790794933;96.39124891703752
54000;95.88877520348129;0.3059260110160552;95.26516423897168;96.39130640512009
56000;95.79692032427351;0.3250785122337763;95.1990081902648;96.37513341958612
58000;95.75854574289487;0.33091871696567904;95.19894201260124;96.36685712452318
60000;95.80251696940957;0.3064115124420547;95.22433790794933;96.36685712452318
62000;95.74227652968513;0.3012810363882227;95.19894201260124;96.29924559472869
64000;95.67084367244595;0.3074994783236839;95.06531578463472;96.22371457393564
66000;95.70969157306841;0.3031570699777727;95.19894201260124;96.29921769124596
68000;95.6859462470068;0.2851177161095036;95.19894201260124;96.12263018984775
70000;95.67671450744888;0.2814425158671873;95.17770924034237;96.10181215041098
72000;95.67511169257907;0.27950835459182266;95.17770924034237;96.10179131153258
74000;95.64136989813086;0.2814225532545717;95.01073137390074;96.0571260904566
76000;95.624437114729;0.27144810705128575;95.06531578463472;96.05515045818606
78000;95.56984811874763;0.26124045461301404;95.01056422888864;96.03083849887686
80000;95.52574284267817;0.2503156858284623;95.00999937194703;96.01385411977643
82000;95.50644599780499;0.24387037376400972;95.0099453703214;95.97654480315086
84000;95.48552755500477;0.2421569747544851;94.9990023398432;95.97111151650101
86000;95.5062644666014;0.24302996840441876;94.99901328287372;95.97105242686564
88000;95.45610108614106;0.24160567603272387;94.9542753866228;95.96125757429787
90000;95.48389021074276;0.24464273250455187;94.98151594706418;95.96234143767339
92000;95.51233828651067;0.24365117448994564;95.0099453703214;95.97105786559104
94000;95.53397440660706;0.21902730687329316;95.06531578463472;95.97105242686564
96000;95.4843032210669;0.22075988516743816;94.9990139017323;95.95873031778737
98000;95.53496902913807;0.22892588635596464;95.01061898044459;95.97108730685925
100000;95.51206364572003;0.22904915260018321;95.0099453703214;95.96234143767339
102000;95.50133742987384;0.22087344845588242;95.00994598917998;95.96232727379488
104000;95.51620440592598;0.2179013279070972;95.01000074073673;95.96232727379488
106000;95.51532286036557;0.21699734426841408;95.01056422888864;95.96125757429787
108000;95.57957587855672;0.21573305624942474;95.08538344117436;95.97105786559112
110000;95.64078311662286;0.2074579830276987;95.22561135760627;96.01129050865217
112000;95.66308751164996;0.2099482600370851;95.2651499466752;96.0138541371876
114000;95.66446853472955;0.21159776995485186;95.26515222536784;96.03014275845364
116000;95.66337073552978;0.20522608112140864;95.29539276998028;96.01431769061432
118000;95.64721437036489;0.20638577136225317;95.2832838892894;96.01383781552988
120000;95.63583629757923;0.19981535710425863;95.2745353947361;96.01129050865217
122000;95.61164885087415;0.19293726662017482;95.24387241987986;95.97649115224088
124000;95.61015551514774;0.18713561566421927;95.26512908287944;95.97105242686564
126000;95.59836759475823;0.18350001162209015;95.2651196759177;95.96232727379488
128000;95.58133417359497;0.1852138251517384;95.22559007966494;95.9587205229348
256000;95.36103685873545;0.12246723401449923;95.11774063011241;95.60406925537757
512000;95.32393809903421;0.0838142696458172;95.1309113695188;95.50450238230373
1000000;95.25917187630597;0.05743232813143699;95.1309113695188;95.37489861978463
