n;parametro estimado;erro padrao;ic_inf;ic_sup
1000;44.84662961581664;0.21908833678859416;44.37085284214814;45.404372353082046
2000;45.05822664619093;0.14487075880288333;44.83052550554325;45.35511849993716
4000;45.10152280341271;0.12069044725215848;44.93323008247899;45.33251419808727
6000;45.0411667342422;0.08331111521208881;44.93727599989358;45.233390361287675
8000;45.08818717044054;0.10626936380571354;44.960495473010226;45.32733880361509
10000;45.10347557764587;0.09344925878974189;44.975959328885466;45.32733880361509
12000;45.044587703303876;0.06803032272042994;44.95006917375997;45.20395048737604
14000;45.091728883539865;0.07967920827178335;44.98077468605738;45.298554760979
16000;45.119489086005714;0.083817199411549;44.98795912673142;45.32020030465862
18000;45.07940822245253;0.07238207779362375;44.97919909107637;45.24518458877618
20000;45.10141192179278;0.06651104662053511;44.99187963770147;45.24261962652458
22000;45.08897118117016;0.06288980228390614;44.995597018954;45.22794680479008
24000;45.08616164258032;0.056700203316511814;44.995951126287444;45.21108556297221
26000;45.09127485680265;0.0564886643787299;44.99651524606967;45.21142956947201
28000;45.100597855146056;0.05561617118288004;45.00961699641116;45.228079444092856
30000;45.092820193569864;0.052770590775418;45.00381835054375;45.203950487376034
32000;45.089115975064885;0.051191746011808814;45.00408794932036;45.194102104280454
34000;45.09589025241872;0.04725982653474621;45.01012275577091;45.19406038224256
36000;45.087282332997006;0.04674056772074333;45.0075198712896;45.18841754697658
38000;45.09100388791106;0.046736498216542036;45.00756110240867;45.19404567306084
40000;45.09252732033145;0.04544598874453317;45.01012275577091;45.18851706709273
42000;45.10941663377108;0.04873265497967503;45.02604356396395;45.21108560739386
44000;45.09801051107067;0.045599400666141716;45.014899983300346;45.19404567306084
46000;45.097497564676964;0.04438684417854464;45.019053986701124;45.189757032200056
48000;45.09757983637244;0.042476146047884564;45.025847262118596;45.187188612023874
50000;45.10259203033215;0.04230104706054492;45.03190146862482;45.188360697218144
52000;45.12839864460402;0.045515428798860745;45.04555454617284;45.22878009392179
54000;45.144423230578376;0.04437251168398079;45.05593387758125;45.23432248088055
56000;45.14897936073214;0.04342508044128681;45.06071259558111;45.23595660622723
58000;45.13771446365845;0.04239064471988608;45.055252255678234;45.22789523668803
60000;45.123112961235364;0.04153174782420421;45.04308864874272;45.203899843458885
62000;45.11932445220554;0.04084824138487395;45.04293265757822;45.19557073668791
64000;45.122007964531946;0.04001595969780263;45.045636622132754;45.19968879502291
66000;45.116348710279055;0.03864010790315459;45.04366889519455;45.189757147137
68000;45.119454542176925;0.03796039557447297;45.04555454617284;45.19111657304892
70000;45.126347195798026;0.03786507704331514;45.05044726723218;45.19451003565127
72000;45.132353739986534;0.036767562270604744;45.059982772785176;45.20093113679632
74000;45.133962182547826;0.037602539045230934;45.060711519474665;45.207901220551626
76000;45.128166276944455;0.03632056658855974;45.05997538803963;45.19551659123226
78000;45.12265520570588;0.03581234844407905;45.05392936378833;45.19243872243296
80000;45.12578490305673;0.035135701718552396;45.05997538803963;45.189790281049525
82000;45.12369504824994;0.03439223621672139;45.059981274850266;45.189740962693755
84000;45.11869341149246;0.03355350966620799;45.055893054243285;45.184647053221504
86000;45.11817945712882;0.033575422113020656;45.055252255678234;45.18397195115785
88000;45.12414996633543;0.033413464835310096;45.060711033213515;45.1896828454836
90000;45.121429044356326;0.033443176740248264;45.05997538803963;45.18786002985702
92000;45.120754799918856;0.03308621752617549;45.05997538803963;45.187183605350256
94000;45.11785830861663;0.03205367411883337;45.0565148514439;45.18275129930375
96000;45.11152428619706;0.03136300427703771;45.050457198841315;45.17398232971607
98000;45.11757266650124;0.030856077518585278;45.059981274850266;45.179676009768606
100000;45.11859183710353;0.030721667537305306;45.06056406910332;45.18134164048856
102000;45.12694633950201;0.031234379765652662;45.07047828760429;45.18946387569579
104000;45.12787182436818;0.031646988342471094;45.07076774271966;45.18946417969008
106000;45.12320912814347;0.03174972319996609;45.06207865077534;45.18467172415492
108000;45.11870975845927;0.03060243107576066;45.06056556703823;45.181345217283514
110000;45.121201674411786;0.030347553762928237;45.06417221237523;45.18170999678751
112000;45.118508265547014;0.029735145921109336;45.06074843575845;45.17493865430469
114000;45.11722709469008;0.030110180727345594;45.05997538803963;45.17689872432227
116000;45.127553974651796;0.030073779163414218;45.07141443086259;45.18786002985702
118000;45.12891571218557;0.029907774007705935;45.0741645029027;45.18786503653063
120000;45.12761376262182;0.02893416480713041;45.07201749237695;45.1839786958526
122000;45.12913612127211;0.029498560318548826;45.07201331752328;45.18786503653063
124000;45.12567888910415;0.02952408618851724;45.07047536381525;45.18397195115785
126000;45.13352214386813;0.028826431220446154;45.076547731064224;45.1893608566056
128000;45.13985189100448;0.028143689539561655;45.08357470404769;45.191773834009346
256000;45.15066817923551;0.019370272415148215;45.11286607887472;45.18973845924706
512000;45.15172673795217;0.014682216277314798;45.12210853022056;45.178265361955255
1000000;45.16015840344504;0.009411027147513277;45.1420559949382;45.1772102961888
