n;parametro estimado;erro padrao;ic_inf;ic_sup
1000;41.43173876888354;1.6449150967144899;38.08936082301974;44.535162625546235
2000;42.77500247348873;1.054428057904823;40.81382046387763;44.680455847200584
4000;44.14267515097549;0.9069995112891185;42.27374762361458;46.32854834707626
6000;43.693852990172125;0.6828336041225054;42.24706227557477;45.0729448168718
8000;43.86856367573022;0.5819107774712865;42.51754193794383;45.009890721770745
10000;43.69695930523934;0.5275533143151695;42.41791450127243;44.6835515619856
12000;43.44134228366314;0.5426929206079191;42.1247404114253;44.377646816140356
14000;43.05536287479637;0.5555877587771816;41.8754748624662;44.01056267854837
16000;42.812602353437015;0.5755193891419197;41.751686385844565;43.81089045396804
18000;42.771713878201055;0.551220136482638;41.751686385844565;43.74084213482701
20000;42.6537523084412;0.5168621918008848;41.71035800111978;43.575745635551215
22000;42.48500225150156;0.48921588849207415;41.6178127874786;43.41367699509958
24000;42.1640258856311;0.427897308948873;41.46268061312647;43.1318479548078
26000;41.96232149297657;0.37814681789936955;41.34322865621272;42.806459005194085
28000;42.09809595395117;0.3970344515645569;41.441343168163634;42.97498248253929
30000;42.05428888549786;0.3690754121009142;41.42569588609882;42.85179089581601
32000;42.207854538741536;0.3617929106909781;41.56252081273234;42.97585297107648
34000;42.205684591472036;0.3466154909905581;41.57880821625328;42.89688031784085
36000;42.17993085176665;0.3328597473179532;41.57350947425667;42.84981448573972
38000;42.22983932754683;0.33086797695273557;41.6178127874786;42.93188434635361
40000;42.25887442459717;0.327606216961366;41.638862294548275;42.95260523791046
42000;42.23759969777299;0.3153831424897147;41.6429827828342;42.91338892862601
44000;42.29498606274936;0.317075848887318;41.70877362868927;42.96701646466051
46000;42.34181923107797;0.3204979961517477;41.752951652252165;43.00245216638679
48000;42.329704503548186;0.3104316518540497;41.755236013208076;42.96492775440246
50000;42.31795987257876;0.30060051120758813;41.752951652252165;42.92066547588625
52000;42.27357506007709;0.2977978882875288;41.727213519376136;42.86477749970579
54000;42.27400944719632;0.28312069736156814;41.72886181765838;42.838969340669664
56000;42.372205098011506;0.2838866022339687;41.84803605650085;42.91338892862601
58000;42.439641725311006;0.281891371602442;41.93009085522697;42.977051802325434
60000;42.414036885818845;0.2672009804516711;41.93742822432935;42.94763376864031
62000;42.44442528984036;0.26300106421238983;41.97549869947191;42.964939478943705
64000;42.42184417745265;0.25838757116989824;41.961102384912614;42.929947035851235
66000;42.39052182004403;0.25375007522240905;41.95758078858915;42.883791075122886
68000;42.35649388087118;0.2475548109095848;41.932300005338114;42.85250161660823
70000;42.316506506125876;0.24440673894121215;41.880364775812915;42.80904560457036
72000;42.381097956978934;0.24690763495949383;41.95467579591189;42.867412216685416
74000;42.419735080506726;0.24835464516696337;41.9875668243237;42.913999657591354
76000;42.38932945926687;0.2429673546130948;41.965004067549906;42.85991799102308
78000;42.37512673025264;0.23691493831242613;41.95758078858915;42.84810634750921
80000;42.391209930388676;0.23237954055492824;41.9827046876218;42.85809056127184
82000;42.49643183343762;0.2386986777166836;42.05111314868934;42.95944519637969
84000;42.43193499292898;0.23349414125042017;42.025088273501524;42.8883602383541
86000;42.37039873849735;0.2266674328950449;41.97962508636016;42.822179917093585
88000;42.39683983518423;0.22547102491680926;42.00233918778794;42.847496133078266
90000;42.509554600695175;0.2282740664311048;42.078718973848424;42.96236162436665
92000;42.52063022086958;0.22575981769808168;42.08523737643642;42.9622889668009
94000;42.49748595642186;0.22103625647130906;42.07603438978997;42.91941893472323
96000;42.52344477579052;0.2226110075071387;42.09358445543022;42.962183485659295
98000;42.54737526053144;0.22021280336884894;42.119332667848184;42.97686865447732
100000;42.49915207480124;0.21809346163190163;42.07794536012845;42.91674949137486
102000;42.48787975651288;0.21866823149525788;42.07508269122853;42.919426663078816
104000;42.57416443586634;0.21540304758585382;42.151415340323844;42.97935366336009
106000;42.64839005151829;0.21173535219800757;42.24108569826568;43.07357050053572
108000;42.71776020490413;0.20635869343540206;42.311439985102346;43.12925320302
110000;42.74241053528888;0.20674670904517312;42.33060601184047;43.14214704010461
112000;42.757023310117525;0.20323689718652313;42.35106117074443;43.14985186568477
114000;42.79016586462238;0.19946429723066772;42.37695591395798;43.1681425617813
116000;42.79823895542916;0.19761720042004682;42.39114650802307;43.173092658730866
118000;42.775317531204664;0.1959856700260787;42.37308748320728;43.1502251295409
120000;42.81865252786774;0.1900862174517306;42.42170620663932;43.17320554620856
122000;42.838739761246195;0.18690350853321622;42.4478247137052;43.19362684179838
124000;42.82500542110891;0.1891957844024922;42.43782272895198;43.17943776088608
126000;42.82548942407533;0.18705857411679802;42.441412492674246;43.179141424493125
128000;42.79373737057559;0.18511985409890566;42.407333199559325;43.14578758728533
256000;42.85909110461558;0.11795256107055628;42.61842608845597;43.09767286346524
512000;42.925722616092706;0.08665173296418624;42.757894749391795;43.09759214420681
1000000;42.92136994225209;0.061834801120026;42.80184215597355;43.045033699023016
