# Results collected after 10000 snapshots.
-193.53080	0.00010
-193.21647	0.00010
-192.90213	0.00010
-192.58779	0.00040
-192.27345	0.00060
-191.95911	0.00070
-191.64478	0.00100
-191.33044	0.00150
-191.01610	0.00230
-190.70176	0.00290
-190.38742	0.00370
-190.07309	0.00500
-189.75875	0.00650
-189.44441	0.00920
-189.13007	0.01080
-188.81573	0.01310
-188.50140	0.01460
-188.18706	0.01720
-187.87272	0.02040
-187.55838	0.02380
-187.24404	0.02690
-186.92971	0.02990
-186.61537	0.03320
-186.30103	0.03810
-185.98669	0.04340
-185.67235	0.04840
-185.35802	0.05470
-185.04368	0.05990
-184.72934	0.06490
-184.41500	0.07060
-184.10067	0.07550
-183.78633	0.08050
-183.47199	0.08580
-183.15765	0.09340
-182.84331	0.10120
-182.52898	0.10930
-182.21464	0.11580
-181.90030	0.12260
-181.58596	0.13100
-181.27162	0.13970
-180.95729	0.14820
-180.64295	0.15700
-180.32861	0.16580
-180.01427	0.17470
-179.69993	0.18690
-179.38560	0.19770
-179.07126	0.20830
-178.75692	0.21790
-178.44258	0.22740
-178.12824	0.23820
-177.81391	0.24780
-177.49957	0.25920
-177.18523	0.27020
-176.87089	0.28010
-176.55655	0.28930
-176.24222	0.30010
-175.92788	0.31250
-175.61354	0.32420
-175.29920	0.33620
-174.98486	0.34720
-174.67053	0.36000
-174.35619	0.37410
-174.04185	0.38780
-173.72751	0.40040
-173.41317	0.41450
-173.09884	0.42870
-172.78450	0.44230
-172.47016	0.45620
-172.15582	0.46820
-171.84149	0.48190
-171.52715	0.49650
-171.21281	0.51050
-170.89847	0.52450
-170.58413	0.53840
-170.26980	0.55030
-169.95546	0.56610
-169.64112	0.58140
-169.32678	0.59440
-169.01244	0.60730
-168.69811	0.62200
-168.38377	0.63600
-168.06943	0.64830
-167.75509	0.66060
-167.44075	0.67240
-167.12642	0.68150
-166.81208	0.69420
-166.49774	0.70360
-166.18340	0.71300
-165.86906	0.72310
-165.55473	0.73280
-165.24039	0.74120
-164.92605	0.75070
-164.61171	0.75980
-164.29737	0.76500
-163.98304	0.77250
-163.66870	0.78110
-163.35436	0.78890
-163.04002	0.79560
-162.72568	0.80300
-162.41135	0.81020
-162.09701	0.81790
-161.78267	0.82350
-161.46833	0.82970
-161.15400	0.83630
-160.83966	0.84190
-160.52532	0.84700
-160.21098	0.85250
-159.89664	0.85810
-159.58231	0.86520
-159.26797	0.87030
-158.95363	0.87700
-158.63929	0.88180
-158.32495	0.88680
-158.01062	0.89130
-157.69628	0.89620
-157.38194	0.90170
-157.06760	0.90660
-156.75326	0.91300
-156.43893	0.91840
-156.12459	0.92360
-155.81025	0.92800
-155.49591	0.93240
-155.18157	0.93600
-154.86724	0.93990
-154.55290	0.94330
-154.23856	0.94660
-153.92422	0.94960
-153.60988	0.95370
-153.29555	0.95610
-152.98121	0.95960
-152.66687	0.96170
-152.35253	0.96320
-152.03819	0.96470
-151.72386	0.96700
-151.40952	0.96910
-151.09518	0.97100
-150.78084	0.97290
-150.46650	0.97480
-150.15217	0.97600
-149.83783	0.97720
-149.52349	0.97860
-149.20915	0.97980
-148.89482	0.98060
-148.58048	0.98180
-148.26614	0.98270
-147.95180	0.98380
-147.63746	0.98450
-147.32313	0.98540
-147.00879	0.98610
-146.69445	0.98700
-146.38011	0.98760
-146.06577	0.98870
-145.75144	0.98960
-145.43710	0.99020
-145.12276	0.99080
-144.80842	0.99100
-144.49408	0.99170
-144.17975	0.99190
-143.86541	0.99260
-143.55107	0.99310
-143.23673	0.99350
-142.92239	0.99420
-142.60806	0.99450
-142.29372	0.99490
-141.97938	0.99530
-141.66504	0.99580
-141.35070	0.99620
-141.03637	0.99650
-140.72203	0.99670
-140.40769	0.99670
-140.09335	0.99680
-139.77901	0.99690
-139.46468	0.99710
-139.15034	0.99710
-138.83600	0.99730
-138.52166	0.99740
-138.20732	0.99760
-137.89299	0.99780
-137.57865	0.99810
-137.26431	0.99810
-136.94997	0.99830
-136.63564	0.99830
-136.32130	0.99850
-136.00696	0.99880
-135.69262	0.99880
-135.37828	0.99890
-135.06395	0.99900
-134.74961	0.99900
-134.43527	0.99920
-134.12093	0.99930
-133.80659	0.99930
-133.49226	0.99940
-133.17792	0.99950
-132.86358	0.99950
-132.54924	0.99960
-132.23490	0.99970
-131.92057	0.99980
-131.60623	0.99980
-131.29189	0.99990
-130.97755	1.00000
